id,attaches
9919,"[{""name"": ""경비지급신청_스캔파일_20170213.pdf"", ""path"": ""approval_2020_attachments/apr7005368/경비지급신청_스캔파일_20170213.pdf""}]"
9921,"[{""name"": ""야근식대.png"", ""path"": ""approval_2020_attachments/apr7006355/야근식대.png""}]"
9922,"[{""name"": ""IMG_1247.JPG"", ""path"": ""approval_2020_attachments/apr7004744/IMG_1247.JPG""}]"
9923,"[{""name"": ""(계약서) 애니파이브_지식재산관리시스템 유지보수_2017(법무검토 完).docx"", ""path"": ""approval_2020_attachments/apr7006982/(계약서) 애니파이브_지식재산관리시스템 유지보수_2017(법무검토 完).docx""}]"
9925,"[{""name"": ""ANY_표준계약서(하자보수)_한화케미칼(20170213).doc"", ""path"": ""approval_2020_attachments/apr7003863/ANY_표준계약서(하자보수)_한화케미칼(20170213).doc""}]"
9926,"[{""name"": ""S22C-117021615180.pdf"", ""path"": ""approval_2020_attachments/apr7010882/S22C-117021615180.pdf""}, {""name"": ""S22C-117021514571.pdf"", ""path"": ""approval_2020_attachments/apr7010882/S22C-117021514571.pdf""}, {""name"": ""S22C-117021616100.pdf"", ""path"": ""approval_2020_attachments/apr7010882/S22C-117021616100.pdf""}]"
9927,"[{""name"": ""법인카드_사용내역보고_scyoo_17_14.xls"", ""path"": ""approval_2020_attachments/apr7008224/법인카드_사용내역보고_scyoo_17_14.xls""}]"
9928,"[{""name"": ""ETRI 통합정보시스템(응용) 유지관리_매입계약 비용(20170106)1.xlsx"", ""path"": ""approval_2020_attachments/apr7013406/ETRI 통합정보시스템(응용) 유지관리_매입계약 비용(20170106)1.xlsx""}]"
9929,"[{""name"": ""170125_이의환_입사지원서(애니파이브).pdf"", ""path"": ""approval_2020_attachments/apr7014257/170125_이의환_입사지원서(애니파이브).pdf""}]"
9930,"[{""name"": ""170125_최태영_입사지원서(애니파이브).pdf"", ""path"": ""approval_2020_attachments/apr7014240/170125_최태영_입사지원서(애니파이브).pdf""}]"
9931,"[{""name"": ""법인카드_사용내역보고_201701.xls"", ""path"": ""approval_2020_attachments/apr7009532/법인카드_사용내역보고_201701.xls""}]"
9933,"[{""name"": ""P2016079GM_(ETRI)+RNBD응용시스템통합유지관리(20161203~20181202)_20170213(V1.1).xlsx"", ""path"": ""approval_2020_attachments/apr7022289/P2016079GM_(ETRI)+RNBD응용시스템통합유지관리(20161203~20181202)_20170213(V1.1).xlsx""}, {""name"": ""워크샵_20170222_AGENDA.hwp"", ""path"": ""approval_2020_attachments/apr7022289/워크샵_20170222_AGENDA.hwp""}]"
9934,"[{""name"": ""IMG_1265.JPG"", ""path"": ""approval_2020_attachments/apr7017019/IMG_1265.JPG""}]"
9944,"[{""name"": ""세무조정보수견적서_효림회계법인_2016.pdf"", ""path"": ""approval_2020_attachments/apr7028804/세무조정보수견적서_효림회계법인_2016.pdf""}]"
9947,"[{""name"": ""(주)이노아이엔씨_선금세금계산서.jpg"", ""path"": ""approval_2020_attachments/apr7030001/(주)이노아이엔씨_선금세금계산서.jpg""}, {""name"": ""(주)이노아이엔씨_통장사본.jpg"", ""path"": ""approval_2020_attachments/apr7030001/(주)이노아이엔씨_통장사본.jpg""}, {""name"": ""이노아이엔씨_KIGAM 지식재산관리시스템 연계시스템 개발 용역.pdf"", ""path"": ""approval_2020_attachments/apr7030001/이노아이엔씨_KIGAM 지식재산관리시스템 연계시스템 개발 용역.pdf""}]"
9960,"[{""name"": ""다우P2417-1.xps"", ""path"": ""approval_2020_attachments/apr7045232/다우P2417-1.xps""}, {""name"": ""S22C-117022015421.pdf"", ""path"": ""approval_2020_attachments/apr7045232/S22C-117022015421.pdf""}]"
9961,"[{""name"": ""S22C-117021716160.pdf"", ""path"": ""approval_2020_attachments/apr7045270/S22C-117021716160.pdf""}]"
9962,"[{""name"": ""S22C-117022116381.pdf"", ""path"": ""approval_2020_attachments/apr7045310/S22C-117022116381.pdf""}, {""name"": ""S22C-117022015420.pdf"", ""path"": ""approval_2020_attachments/apr7045310/S22C-117022015420.pdf""}]"
9963,"[{""name"": ""S22C-117022015480.pdf"", ""path"": ""approval_2020_attachments/apr7045342/S22C-117022015480.pdf""}, {""name"": ""S22C-117022116380.pdf"", ""path"": ""approval_2020_attachments/apr7045342/S22C-117022116380.pdf""}]"
9964,"[{""name"": ""S22C-117022315030.pdf"", ""path"": ""approval_2020_attachments/apr7045395/S22C-117022315030.pdf""}, {""name"": ""S22C-117022315040.pdf"", ""path"": ""approval_2020_attachments/apr7045395/S22C-117022315040.pdf""}, {""name"": ""S22C-117022316400.pdf"", ""path"": ""approval_2020_attachments/apr7045395/S22C-117022316400.pdf""}]"
9965,"[{""name"": ""임의감사계약서(일반법인용)-애니파이브16년 계약서.hwp"", ""path"": ""approval_2020_attachments/apr7041561/임의감사계약서(일반법인용)-애니파이브16년 계약서.hwp""}]"
9967,"[{""name"": ""직원_2017년_02월급여대장(20170220).xls"", ""path"": ""approval_2020_attachments/apr7045422/직원_2017년_02월급여대장(20170220).xls""}]"
9968,"[{""name"": ""이력서_구겸회.pdf"", ""path"": ""approval_2020_attachments/apr7045394/이력서_구겸회.pdf""}]"
9970,"[{""name"": ""20170223_212629.jpg"", ""path"": ""approval_2020_attachments/apr7047336/20170223_212629.jpg""}]"
9972,"[{""name"": ""1월 숙소관리비.jpg"", ""path"": ""approval_2020_attachments/apr7047143/1월 숙소관리비.jpg""}]"
9974,"[{""name"": ""S22C-117022417220.pdf"", ""path"": ""approval_2020_attachments/apr7053601/S22C-117022417220.pdf""}, {""name"": ""S22C-117022417221.pdf"", ""path"": ""approval_2020_attachments/apr7053601/S22C-117022417221.pdf""}, {""name"": ""S22C-117022417230.pdf"", ""path"": ""approval_2020_attachments/apr7053601/S22C-117022417230.pdf""}]"
9975,"[{""name"": ""복사본 애니파이브_발주(이아이씨엔_R730 KIS정보통신)_20170224-2.xls"", ""path"": ""approval_2020_attachments/apr7053637/복사본 애니파이브_발주(이아이씨엔_R730 KIS정보통신)_20170224-2.xls""}, {""name"": ""복사본 애니파이브_발주(이아이씨엔_R430 LGU+전재결재ARS)_20170224-1.xls"", ""path"": ""approval_2020_attachments/apr7053637/복사본 애니파이브_발주(이아이씨엔_R430 LGU+전재결재ARS)_20170224-1.xls""}, {""name"": ""S22C-117022413020.pdf"", ""path"": ""approval_2020_attachments/apr7053637/S22C-117022413020.pdf""}, {""name"": ""S22C-117022414060.pdf"", ""path"": ""approval_2020_attachments/apr7053637/S22C-117022414060.pdf""}]"
9976,"[{""name"": ""톨게이트비용(20170221).pdf"", ""path"": ""approval_2020_attachments/apr7050680/톨게이트비용(20170221).pdf""}]"
9977,"[{""name"": ""경비지급신청_스캔파일_20170224.pdf"", ""path"": ""approval_2020_attachments/apr7052272/경비지급신청_스캔파일_20170224.pdf""}]"
9978,"[{""name"": ""계약서_한국전력공사.pdf"", ""path"": ""approval_2020_attachments/apr7050157/계약서_한국전력공사.pdf""}, {""name"": ""P2017101GS_(한국전력공사)+특허경영플랫폼 재구축(20170123-20170722)_20170222(V1.2).xlsx"", ""path"": ""approval_2020_attachments/apr7050157/P2017101GS_(한국전력공사)+특허경영플랫폼 재구축(20170123-20170722)_20170222(V1.2).xlsx""}]"
9979,"[{""name"": ""개별계약서.pdf"", ""path"": ""approval_2020_attachments/apr7056019/개별계약서.pdf""}, {""name"": ""P2017122CI_((주)LG)+상표관리시스템 기능개선(2차)(20170216-20170428)_20170224(V1.2).xlsx"", ""path"": ""approval_2020_attachments/apr7056019/P2017122CI_((주)LG)+상표관리시스템 기능개선(2차)(20170216-20170428)_20170224(V1.2).xlsx""}]"
9980,"[{""name"": ""법인카드_사용내역보고(201702).xls"", ""path"": ""approval_2020_attachments/apr7056089/법인카드_사용내역보고(201702).xls""}]"
9981,"[{""name"": ""2017년 2월 야근식대.jpg"", ""path"": ""approval_2020_attachments/apr7056110/2017년 2월 야근식대.jpg""}]"
9983,"[{""name"": ""법인카드_사용내역보고_윤상호(20170226).xls"", ""path"": ""approval_2020_attachments/apr7063915/법인카드_사용내역보고_윤상호(20170226).xls""}]"
9985,"[{""name"": ""법인카드_사용내역보고_송준선(201702).xlsx"", ""path"": ""approval_2020_attachments/apr7059048/법인카드_사용내역보고_송준선(201702).xlsx""}, {""name"": ""ETRI 통합정보시스템(응용) 유지관리 워크샵 비용 품의.pdf"", ""path"": ""approval_2020_attachments/apr7059048/ETRI 통합정보시스템(응용) 유지관리 워크샵 비용 품의.pdf""}]"
9986,"[{""name"": ""2월 교통비 내역.pdf"", ""path"": ""approval_2020_attachments/apr7057158/2월 교통비 내역.pdf""}]"
9987,"[{""name"": ""법인카드_사용내역보고02월.xls"", ""path"": ""approval_2020_attachments/apr7061792/법인카드_사용내역보고02월.xls""}]"
9990,"[{""name"": ""영수증_20170223.pdf"", ""path"": ""approval_2020_attachments/apr7056575/영수증_20170223.pdf""}]"
9992,"[{""name"": ""ANY_표준계약서(유지보수)_경상대학교.doc"", ""path"": ""approval_2020_attachments/apr7069029/ANY_표준계약서(유지보수)_경상대학교.doc""}, {""name"": ""(수정)전자연구노트시스템 유지보수용역 과업지시서_20170228.hwp"", ""path"": ""approval_2020_attachments/apr7069029/(수정)전자연구노트시스템 유지보수용역 과업지시서_20170228.hwp""}]"
9995,"[{""name"": ""예비군훈련통지서_신성호.pdf"", ""path"": ""approval_2020_attachments/apr7067104/예비군훈련통지서_신성호.pdf""}]"
9997,"[{""name"": ""S22C-117022716380.pdf"", ""path"": ""approval_2020_attachments/apr7079154/S22C-117022716380.pdf""}, {""name"": ""S22C-117022716381.pdf"", ""path"": ""approval_2020_attachments/apr7079154/S22C-117022716381.pdf""}]"
9998,"[{""name"": ""S22C-117022814231.pdf"", ""path"": ""approval_2020_attachments/apr7079235/S22C-117022814231.pdf""}, {""name"": ""S22C-117022814230.pdf"", ""path"": ""approval_2020_attachments/apr7079235/S22C-117022814230.pdf""}, {""name"": ""S22C-117022814310.pdf"", ""path"": ""approval_2020_attachments/apr7079235/S22C-117022814310.pdf""}]"
9999,"[{""name"": ""S22C-117022816280.pdf"", ""path"": ""approval_2020_attachments/apr7080289/S22C-117022816280.pdf""}, {""name"": ""S22C-117022814311.pdf"", ""path"": ""approval_2020_attachments/apr7080289/S22C-117022814311.pdf""}]"
10000,"[{""name"": ""법인카드_사용내역보고_201702(임현준).xls"", ""path"": ""approval_2020_attachments/apr7086111/법인카드_사용내역보고_201702(임현준).xls""}]"
10001,"[{""name"": ""법인카드_사용내역보고(20170226)_편영수B.xls"", ""path"": ""approval_2020_attachments/apr7078212/법인카드_사용내역보고(20170226)_편영수B.xls""}]"
10002,"[{""name"": ""법인카드_사용내역보고_scyoo_17_02_28.xls"", ""path"": ""approval_2020_attachments/apr7084778/법인카드_사용내역보고_scyoo_17_02_28.xls""}]"
10003,"[{""name"": ""애니파이브_으뜸가구_견적서.xls"", ""path"": ""approval_2020_attachments/apr7084495/애니파이브_으뜸가구_견적서.xls""}]"
10006,"[{""name"": ""교통비 영수증.jpg"", ""path"": ""approval_2020_attachments/apr7085977/교통비 영수증.jpg""}]"
10008,"[{""name"": ""톨게이트비용영수증(1).jpg"", ""path"": ""approval_2020_attachments/apr7081572/톨게이트비용영수증(1).jpg""}, {""name"": ""톨게이트비용영수증(2).jpg"", ""path"": ""approval_2020_attachments/apr7081572/톨게이트비용영수증(2).jpg""}]"
10011,"[{""name"": ""영수증_증빙.jpg"", ""path"": ""approval_2020_attachments/apr7085202/영수증_증빙.jpg""}]"
10012,"[{""name"": ""IMG_1285.PNG"", ""path"": ""approval_2020_attachments/apr7082125/IMG_1285.PNG""}, {""name"": ""IMG_1286.PNG"", ""path"": ""approval_2020_attachments/apr7082125/IMG_1286.PNG""}]"
10013,"[{""name"": ""하이패스영수증_현광섭_20170223.pdf"", ""path"": ""approval_2020_attachments/apr7082945/하이패스영수증_현광섭_20170223.pdf""}, {""name"": ""숙박비영수증_현광섭_20170223.pdf"", ""path"": ""approval_2020_attachments/apr7082945/숙박비영수증_현광섭_20170223.pdf""}]"
10014,"[{""name"": ""하이패스영수증_현광섭_20170227.pdf"", ""path"": ""approval_2020_attachments/apr7083041/하이패스영수증_현광섭_20170227.pdf""}]"
10016,"[{""name"": ""연구관리지원시스템(IPS)유지보수계약서(2017년도).docx"", ""path"": ""approval_2020_attachments/apr7078074/연구관리지원시스템(IPS)유지보수계약서(2017년도).docx""}]"
10019,"[{""name"": ""S22C-117022716380.pdf"", ""path"": ""approval_2020_attachments/apr7090719/S22C-117022716380.pdf""}, {""name"": ""S22C-117022716381.pdf"", ""path"": ""approval_2020_attachments/apr7090719/S22C-117022716381.pdf""}, {""name"": ""S22C-117030309570.pdf"", ""path"": ""approval_2020_attachments/apr7090719/S22C-117030309570.pdf""}]"
10020,"[{""name"": ""S22C-117030215490.pdf"", ""path"": ""approval_2020_attachments/apr7090658/S22C-117030215490.pdf""}, {""name"": ""S22C-117030215491.pdf"", ""path"": ""approval_2020_attachments/apr7090658/S22C-117030215491.pdf""}, {""name"": ""S22C-117030215492.pdf"", ""path"": ""approval_2020_attachments/apr7090658/S22C-117030215492.pdf""}]"
10021,"[{""name"": ""개발_지원자_최준호.pdf"", ""path"": ""approval_2020_attachments/apr7093667/개발_지원자_최준호.pdf""}]"
10026,"[{""name"": ""영수증_통행료.pdf"", ""path"": ""approval_2020_attachments/apr7105347/영수증_통행료.pdf""}, {""name"": ""통행료_20170201.pdf"", ""path"": ""approval_2020_attachments/apr7105347/통행료_20170201.pdf""}]"
10027,"[{""name"": ""20170212_093923363_iOS.jpg"", ""path"": ""approval_2020_attachments/apr7101370/20170212_093923363_iOS.jpg""}]"
10028,"[{""name"": ""IMG_0475.JPG"", ""path"": ""approval_2020_attachments/apr7101555/IMG_0475.JPG""}]"
10030,"[{""name"": ""STEPI-투입인력현황-20170306.xlsx"", ""path"": ""approval_2020_attachments/apr7106891/STEPI-투입인력현황-20170306.xlsx""}]"
10032,"[{""name"": ""법인카드_사용내역보고_박정균(20170226).xls"", ""path"": ""approval_2020_attachments/apr7106043/법인카드_사용내역보고_박정균(20170226).xls""}]"
10033,"[{""name"": ""P20170306_083402641_CD7D5AD7-A29F-4C21-92B1-7E85D1110654.JPG"", ""path"": ""approval_2020_attachments/apr7098456/P20170306_083402641_CD7D5AD7-A29F-4C21-92B1-7E85D1110654.JPG""}, {""name"": ""P20170306_083531713_0A065CA5-AF69-414D-A222-60A7119B452D.JPG"", ""path"": ""approval_2020_attachments/apr7098456/P20170306_083531713_0A065CA5-AF69-414D-A222-60A7119B452D.JPG""}]"
10036,"[{""name"": ""S22C-117030315360.pdf"", ""path"": ""approval_2020_attachments/apr7110219/S22C-117030315360.pdf""}, {""name"": ""S22C-117030313520.pdf"", ""path"": ""approval_2020_attachments/apr7110219/S22C-117030313520.pdf""}, {""name"": ""S22C-117030315311.pdf"", ""path"": ""approval_2020_attachments/apr7110219/S22C-117030315311.pdf""}]"
10037,"[{""name"": ""S22C-117030315310.pdf"", ""path"": ""approval_2020_attachments/apr7110253/S22C-117030315310.pdf""}]"
10038,"[{""name"": ""S22C-117030614500.pdf"", ""path"": ""approval_2020_attachments/apr7110279/S22C-117030614500.pdf""}, {""name"": ""S22C-117030614502.pdf"", ""path"": ""approval_2020_attachments/apr7110279/S22C-117030614502.pdf""}, {""name"": ""S22C-117030614501.pdf"", ""path"": ""approval_2020_attachments/apr7110279/S22C-117030614501.pdf""}]"
10039,"[{""name"": ""S22C-117030615150.pdf"", ""path"": ""approval_2020_attachments/apr7110300/S22C-117030615150.pdf""}, {""name"": ""S22C-117030615490.pdf"", ""path"": ""approval_2020_attachments/apr7110300/S22C-117030615490.pdf""}, {""name"": ""S22C-117030614503.pdf"", ""path"": ""approval_2020_attachments/apr7110300/S22C-117030614503.pdf""}]"
10045,"[{""name"": ""SCAN0001.JPG"", ""path"": ""approval_2020_attachments/apr7116054/SCAN0001.JPG""}, {""name"": ""SCAN0000.JPG"", ""path"": ""approval_2020_attachments/apr7116054/SCAN0000.JPG""}]"
10046,"[{""name"": ""예비군 교육훈련 소집통지서_이의환.png"", ""path"": ""approval_2020_attachments/apr7114026/예비군 교육훈련 소집통지서_이의환.png""}]"
10050,"[{""name"": ""하이패스영수증_201702(박정균).pdf"", ""path"": ""approval_2020_attachments/apr7116712/하이패스영수증_201702(박정균).pdf""}, {""name"": ""하이패스_기간별_사용내역(201702).xlsx"", ""path"": ""approval_2020_attachments/apr7116712/하이패스_기간별_사용내역(201702).xlsx""}]"
10058,"[{""name"": ""S22C-117030815020.pdf"", ""path"": ""approval_2020_attachments/apr7135515/S22C-117030815020.pdf""}, {""name"": ""S22C-117030815021.pdf"", ""path"": ""approval_2020_attachments/apr7135515/S22C-117030815021.pdf""}, {""name"": ""S22C-117030815021.pdf"", ""path"": ""approval_2020_attachments/apr7135515/S22C-117030815021.pdf""}]"
10059,"[{""name"": ""S22C-117030816160.pdf"", ""path"": ""approval_2020_attachments/apr7135547/S22C-117030816160.pdf""}, {""name"": ""S22C-117030816170.pdf"", ""path"": ""approval_2020_attachments/apr7135547/S22C-117030816170.pdf""}]"
10060,"[{""name"": ""S22C-117030916180.pdf"", ""path"": ""approval_2020_attachments/apr7135580/S22C-117030916180.pdf""}, {""name"": ""S22C-117030915171.pdf"", ""path"": ""approval_2020_attachments/apr7135580/S22C-117030915171.pdf""}, {""name"": ""S22C-117030915170.pdf"", ""path"": ""approval_2020_attachments/apr7135580/S22C-117030915170.pdf""}, {""name"": ""S22C-117031013340.pdf"", ""path"": ""approval_2020_attachments/apr7135580/S22C-117031013340.pdf""}]"
